audio,text,ruby_text
VOICEACTRESS100_226.wav,地球の表面の約三分の一が陸地である。,<ruby>地球<rt>ちきゅー</rt></ruby>の<ruby>表面<rt>ひょーめん</rt></ruby>の<ruby>約<rt>やく</rt></ruby><ruby>三<rt>さん</rt></ruby><ruby>分<rt>ぶん</rt></ruby>の<ruby>一<rt>いち</rt></ruby>が<ruby>陸地<rt>りくち</rt></ruby>である。
VOICEACTRESS100_227.wav,日差しは暑くて、彼らは疲れていました。,<ruby>日差し<rt>ひざし</rt></ruby>は<ruby>暑く<rt>あつく</rt></ruby>て、<ruby>彼<rt>かれ</rt></ruby>らは<ruby>疲れ<rt>つかれ</rt></ruby>ていました。
VOICEACTRESS100_228.wav,５千円あれば、この辞書を買うのに十分だ。,<ruby>５千<rt>ごせん</rt></ruby><ruby>円<rt>えん</rt></ruby>あれば、この<ruby>辞書<rt>じしょ</rt></ruby>を<ruby>買う<rt>かう</rt></ruby>のに<ruby>十分<rt>じゅーぶん</rt></ruby>だ。
VOICEACTRESS100_229.wav,国内市場の競争は、すさまじいものです。,<ruby>国内<rt>こくない</rt></ruby><ruby>市場<rt>しじょー</rt></ruby>の<ruby>競争<rt>きょーそー</rt></ruby>は、すさまじいものです。
VOICEACTRESS100_230.wav,広瀬博士は、エイズの研究に携わっている。,<ruby>広瀬<rt>ひろせ</rt></ruby><ruby>博士<rt>はかせ</rt></ruby>は、エイズの<ruby>研究<rt>けんきゅー</rt></ruby>に<ruby>携わっ<rt>たずさわっ</rt></ruby>ている。
VOICEACTRESS100_231.wav,余生は、自分の理想の追求に費やしたい。,<ruby>余生<rt>よせー</rt></ruby>は、<ruby>自分<rt>じぶん</rt></ruby>の<ruby>理想<rt>りそー</rt></ruby>の<ruby>追求<rt>ついきゅー</rt></ruby>に<ruby>費やし<rt>ついやし</rt></ruby>たい。
VOICEACTRESS100_232.wav,車椅子の女性、スーパーに立てこもる。,<ruby>車<rt>くるま</rt></ruby><ruby>椅子<rt>いす</rt></ruby>の<ruby>女性<rt>じょせー</rt></ruby>、スーパーに<ruby>立てこもる<rt>たてこもる</rt></ruby>。
VOICEACTRESS100_233.wav,母が昼食に、私達にチーズサンドを作ってくれた。,<ruby>母<rt>はは</rt></ruby>が<ruby>昼食<rt>ちゅーしょく</rt></ruby>に、<ruby>私<rt>わたくし</rt></ruby><ruby>達<rt>たち</rt></ruby>にチーズサンドを<ruby>作っ<rt>つくっ</rt></ruby>てくれた。
VOICEACTRESS100_234.wav,１月３０日、３１日は、葬式のため休みます。,１<ruby>月<rt>がつ</rt></ruby>３０<ruby>日<rt>か</rt></ruby>、３１<ruby>日<rt>か</rt></ruby>は、<ruby>葬式<rt>そーしき</rt></ruby>のため<ruby>休み<rt>やすみ</rt></ruby>ます。
VOICEACTRESS100_235.wav,母は私の望むものは、何でも言わなくてもかなえてくれる。,<ruby>母<rt>はは</rt></ruby>は<ruby>私<rt>わたくし</rt></ruby>の<ruby>望む<rt>のぞむ</rt></ruby>ものは、<ruby>何<rt>なん</rt></ruby>でも<ruby>言わ<rt>いわ</rt></ruby>なくてもかなえてくれる。
VOICEACTRESS100_236.wav,母にこのセーターをつくろってもらった。,<ruby>母<rt>はは</rt></ruby>にこのセーターをつくろってもらった。
VOICEACTRESS100_237.wav,お便り、楽しみにお待ちしております。,お<ruby>便り<rt>たより</rt></ruby>、<ruby>楽しみ<rt>たのしみ</rt></ruby>にお<ruby>待ち<rt>まち</rt></ruby>しております。
VOICEACTRESS100_238.wav,西欧諸国は、この問題に対する日本の姿勢を、激しく非難しています。,<ruby>西欧<rt>せーおー</rt></ruby><ruby>諸国<rt>しょこく</rt></ruby>は、この<ruby>問題<rt>もんだい</rt></ruby>に<ruby>対する<rt>たいする</rt></ruby><ruby>日本<rt>にっぽん</rt></ruby>の<ruby>姿勢<rt>しせー</rt></ruby>を、<ruby>激しく<rt>はげしく</rt></ruby><ruby>非難<rt>ひなん</rt></ruby>しています。
VOICEACTRESS100_239.wav,ぬかるんだ道で足を取られて、転びそうになった。,ぬかるんだ<ruby>道<rt>みち</rt></ruby>で<ruby>足<rt>あし</rt></ruby>を<ruby>取ら<rt>とら</rt></ruby>れて、<ruby>転び<rt>ころび</rt></ruby>そうになった。
VOICEACTRESS100_240.wav,不偏不党の精神で、などとかっこ付けているけど、結局のところ、自分の意見を持っていないだけじゃないの。,<ruby>不偏<rt>ふへん</rt></ruby><ruby>不党<rt>ふとー</rt></ruby>の<ruby>精神<rt>せーしん</rt></ruby>で、などとかっこ<ruby>付け<rt>つけ</rt></ruby>ているけど、<ruby>結局<rt>けっきょく</rt></ruby>のところ、<ruby>自分<rt>じぶん</rt></ruby>の<ruby>意見<rt>いけん</rt></ruby>を<ruby>持っ<rt>もっ</rt></ruby>ていないだけじゃないの。
VOICEACTRESS100_241.wav,梨奈は家政部で、主に洋裁をやっている。,<ruby>梨奈<rt>りな</rt></ruby>は<ruby>家政<rt>かせー</rt></ruby><ruby>部<rt>ぶ</rt></ruby>で、<ruby>主に<rt>おもに</rt></ruby><ruby>洋裁<rt>よーさい</rt></ruby>をやっている。
VOICEACTRESS100_242.wav,積荷のバランスが取れなくて、船は転覆した。,<ruby>積荷<rt>つみに</rt></ruby>のバランスが<ruby>取れ<rt>とれ</rt></ruby>なくて、<ruby>船<rt>ふね</rt></ruby>は<ruby>転覆<rt>てんぷく</rt></ruby>した。
VOICEACTRESS100_243.wav,弁償代、きっちり耳そろえて払わんかい。,<ruby>弁償<rt>べんしょー</rt></ruby><ruby>代<rt>だい</rt></ruby>、きっちり<ruby>耳<rt>みみ</rt></ruby>そろえて<ruby>払わ<rt>はらわ</rt></ruby>んかい。
VOICEACTRESS100_244.wav,くれるのではなく、貸与だそうです。,くれるのではなく、<ruby>貸与<rt>たいよ</rt></ruby>だそうです。
VOICEACTRESS100_245.wav,くる日もくる日も、同じように過ぎ去った。,くる<ruby>日<rt>ひ</rt></ruby>もくる<ruby>日<rt>ひ</rt></ruby>も、<ruby>同じ<rt>おなじ</rt></ruby>ように<ruby>過ぎ去っ<rt>すぎさっ</rt></ruby>た。
VOICEACTRESS100_246.wav,傷から流れる血を、なんとかしなさい。,<ruby>傷<rt>きず</rt></ruby>から<ruby>流れる<rt>ながれる</rt></ruby><ruby>血<rt>ち</rt></ruby>を、なんとかしなさい。
VOICEACTRESS100_247.wav,末弟は悪くないかもしれない、けれど、私も悪くない。,<ruby>末弟<rt>まってー</rt></ruby>は<ruby>悪く<rt>わるく</rt></ruby>ないかもしれない、けれど、<ruby>私<rt>わたくし</rt></ruby>も<ruby>悪く<rt>わるく</rt></ruby>ない。
VOICEACTRESS100_248.wav,私専用の部屋があればいいのですが。,<ruby>私<rt>わたくし</rt></ruby><ruby>専用<rt>せんよー</rt></ruby>の<ruby>部屋<rt>へや</rt></ruby>があればいいのですが。
VOICEACTRESS100_249.wav,橋が壊れていたので、泳ぐしかなかった。,<ruby>橋<rt>はし</rt></ruby>が<ruby>壊れ<rt>こわれ</rt></ruby>ていたので、<ruby>泳ぐ<rt>およぐ</rt></ruby>しかなかった。
VOICEACTRESS100_250.wav,植木鉢が歩道に落ちて、ガチャンと割れた。,<ruby>植木<rt>うえき</rt></ruby><ruby>鉢<rt>ばち</rt></ruby>が<ruby>歩道<rt>ほどー</rt></ruby>に<ruby>落ち<rt>おち</rt></ruby>て、ガチャンと<ruby>割れ<rt>われ</rt></ruby>た。
VOICEACTRESS100_251.wav,演奏会の切符は、当事務所で販売しています。,<ruby>演奏<rt>えんそー</rt></ruby><ruby>会<rt>かい</rt></ruby>の<ruby>切符<rt>きっぷ</rt></ruby>は、<ruby>当<rt>とー</rt></ruby><ruby>事務<rt>じむ</rt></ruby><ruby>所<rt>しょ</rt></ruby>で<ruby>販売<rt>はんばい</rt></ruby>しています。
VOICEACTRESS100_252.wav,市場価格の暴落で、一文無しになってしまった。,<ruby>市場<rt>しじょー</rt></ruby><ruby>価格<rt>かかく</rt></ruby>の<ruby>暴落<rt>ぼーらく</rt></ruby>で、<ruby>一<rt>いち</rt></ruby><ruby>文無し<rt>もんなし</rt></ruby>になってしまった。
VOICEACTRESS100_253.wav,女というものは、何でもお金に換算して考える。,<ruby>女<rt>おんな</rt></ruby>というものは、<ruby>何<rt>なん</rt></ruby>でもお<ruby>金<rt>かね</rt></ruby>に<ruby>換算<rt>かんさん</rt></ruby>して<ruby>考える<rt>かんがえる</rt></ruby>。
VOICEACTRESS100_254.wav,女はテーブルのナイフに手を伸ばした。,<ruby>女<rt>おんな</rt></ruby>はテーブルのナイフに<ruby>手<rt>て</rt></ruby>を<ruby>伸ばし<rt>のばし</rt></ruby>た。
VOICEACTRESS100_255.wav,女の子は、いい服を見せびらかすのが好きだ。,<ruby>女の子<rt>おんなのこ</rt></ruby>は、いい<ruby>服<rt>ふく</rt></ruby>を<ruby>見せびらかす<rt>みせびらかす</rt></ruby>のが<ruby>好き<rt>すき</rt></ruby>だ。
VOICEACTRESS100_256.wav,橋でその島へ渡れるようになっている。,<ruby>橋<rt>はし</rt></ruby>でその<ruby>島<rt>しま</rt></ruby>へ<ruby>渡れる<rt>わたれる</rt></ruby>ようになっている。
VOICEACTRESS100_257.wav,橋の上に立っている人を知っていますか。,<ruby>橋<rt>はし</rt></ruby>の<ruby>上<rt>うえ</rt></ruby>に<ruby>立っ<rt>たっ</rt></ruby>ている<ruby>人<rt>ひと</rt></ruby>を<ruby>知っ<rt>しっ</rt></ruby>ていますか。
VOICEACTRESS100_258.wav,平日は、比較的混んでいないようです。,<ruby>平日<rt>へーじつ</rt></ruby>は、<ruby>比較<rt>ひかく</rt></ruby><ruby>的<rt>てき</rt></ruby><ruby>混ん<rt>こん</rt></ruby>でいないようです。
VOICEACTRESS100_259.wav,少女は人形を、いとしげに抱き締めた。,<ruby>少女<rt>しょーじょ</rt></ruby>は<ruby>人形<rt>にんぎょー</rt></ruby>を、いとしげに<ruby>抱き締め<rt>だきしめ</rt></ruby>た。
VOICEACTRESS100_260.wav,鎖の強さは、その環の一番弱いところに左右される。,<ruby>鎖<rt>くさり</rt></ruby>の<ruby>強<rt>つよ</rt></ruby>さは、その<ruby>環<rt>かん</rt></ruby>の<ruby>一番<rt>いちばん</rt></ruby><ruby>弱い<rt>よわい</rt></ruby>ところに<ruby>左右<rt>さゆー</rt></ruby>される。
VOICEACTRESS100_261.wav,紙をとじるのに、ホチキスはとても便利だ。,<ruby>紙<rt>かみ</rt></ruby>をとじるのに、ホチキスはとても<ruby>便利<rt>べんり</rt></ruby>だ。
VOICEACTRESS100_262.wav,短くしてもらわなければなりません。,<ruby>短く<rt>みじかく</rt></ruby>してもらわなければなりません。
VOICEACTRESS100_263.wav,壁はぬりかえなければなりませんか。,<ruby>壁<rt>かべ</rt></ruby>はぬりかえなければなりませんか。
VOICEACTRESS100_264.wav,説得不能を感知してか、黒崎先生はため息をついて席に着いた。,<ruby>説得<rt>せっとく</rt></ruby><ruby>不能<rt>ふのー</rt></ruby>を<ruby>感知<rt>かんち</rt></ruby>してか、<ruby>黒崎<rt>くろさき</rt></ruby><ruby>先生<rt>せんせー</rt></ruby>は<ruby>ため息<rt>ためいき</rt></ruby>をついて<ruby>席<rt>せき</rt></ruby>に<ruby>着い<rt>つい</rt></ruby>た。
VOICEACTRESS100_265.wav,開拓者達は辛い生活をしたし、彼等の子供もそうだった。,<ruby>開拓<rt>かいたく</rt></ruby><ruby>者<rt>しゃ</rt></ruby><ruby>達<rt>たち</rt></ruby>は<ruby>辛い<rt>つらい</rt></ruby><ruby>生活<rt>せーかつ</rt></ruby>をしたし、<ruby>彼<rt>かれ</rt></ruby><ruby>等<rt>ら</rt></ruby>の<ruby>子供<rt>こども</rt></ruby>もそうだった。
VOICEACTRESS100_266.wav,短い手紙でもいいから、きっと書いてね。,<ruby>短い<rt>みじかい</rt></ruby><ruby>手紙<rt>てがみ</rt></ruby>でもいいから、きっと<ruby>書い<rt>かい</rt></ruby>てね。
VOICEACTRESS100_267.wav,覆面をした男達が、旅客を襲って金を奪った。,<ruby>覆面<rt>ふくめん</rt></ruby>をした<ruby>男<rt>おとこ</rt></ruby><ruby>達<rt>たち</rt></ruby>が、<ruby>旅客<rt>りょかく</rt></ruby>を<ruby>襲っ<rt>おそっ</rt></ruby>て<ruby>金<rt>きん</rt></ruby>を<ruby>奪っ<rt>うばっ</rt></ruby>た。
VOICEACTRESS100_268.wav,恥をかくくらいなら、死んだほうがましだ。,<ruby>恥<rt>はじ</rt></ruby>をかくくらいなら、<ruby>死ん<rt>しん</rt></ruby>だほうがましだ。
VOICEACTRESS100_269.wav,深刻な危機が生じれば、政府は迅速な行動をとらなければならない。,<ruby>深刻<rt>しんこく</rt></ruby>な<ruby>危機<rt>きき</rt></ruby>が<ruby>生じれ<rt>しょーじれ</rt></ruby>ば、<ruby>政府<rt>せーふ</rt></ruby>は<ruby>迅速<rt>じんそく</rt></ruby>な<ruby>行動<rt>こーどー</rt></ruby>をとらなければならない。
VOICEACTRESS100_270.wav,繁雑な手続きをすませ、船が定時に出港できるためには、特別の上にも特別なはからいが、どうしても必要である。,<ruby>繁雑<rt>はんざつ</rt></ruby>な<ruby>手続き<rt>てつずき</rt></ruby>をすませ、<ruby>船<rt>ふね</rt></ruby>が<ruby>定時<rt>てーじ</rt></ruby>に<ruby>出港<rt>しゅっこー</rt></ruby>できるためには、<ruby>特別<rt>とくべつ</rt></ruby>の<ruby>上<rt>うえ</rt></ruby>にも<ruby>特別<rt>とくべつ</rt></ruby>なはからいが、どうしても<ruby>必要<rt>ひつよー</rt></ruby>である。
VOICEACTRESS100_271.wav,代理人ではなく、あなた本人が来てください。,<ruby>代理<rt>だいり</rt></ruby><ruby>人<rt>にん</rt></ruby>ではなく、あなた<ruby>本人<rt>ほんにん</rt></ruby>が<ruby>来<rt>き</rt></ruby>てください。
VOICEACTRESS100_272.wav,商談に入る前に、少し雑談でもしましょう。,<ruby>商談<rt>しょーだん</rt></ruby>に<ruby>入る<rt>はいる</rt></ruby><ruby>前<rt>まえ</rt></ruby>に、<ruby>少し<rt>すこし</rt></ruby><ruby>雑談<rt>ざつだん</rt></ruby>でもしましょう。
VOICEACTRESS100_273.wav,誤解を減らすためには、私達は、上手に意志の疎通を図る技術を、身につけなければならない。,<ruby>誤解<rt>ごかい</rt></ruby>を<ruby>減らす<rt>へらす</rt></ruby>ためには、<ruby>私<rt>わたくし</rt></ruby><ruby>達<rt>たち</rt></ruby>は、<ruby>上手<rt>じょーず</rt></ruby>に<ruby>意志<rt>いし</rt></ruby>の<ruby>疎通<rt>そつー</rt></ruby>を<ruby>図る<rt>はかる</rt></ruby><ruby>技術<rt>ぎじゅつ</rt></ruby>を、<ruby>身<rt>み</rt></ruby>につけなければならない。
VOICEACTRESS100_274.wav,一発で命中しなくたって、妊娠するまでハメ続ければいいだけだし。,<ruby>一<rt>いち</rt></ruby><ruby>発<rt>はつ</rt></ruby>で<ruby>命中<rt>めーちゅー</rt></ruby>しなくたって、<ruby>妊娠<rt>にんしん</rt></ruby>するまでハメ<ruby>続けれ<rt>つずけれ</rt></ruby>ばいいだけだし。
VOICEACTRESS100_275.wav,色彩は、目に映るあらゆる物のうちで、最も神聖な要素である。,<ruby>色彩<rt>しきさい</rt></ruby>は、<ruby>目<rt>め</rt></ruby>に<ruby>映る<rt>うつる</rt></ruby>あらゆる<ruby>物<rt>もの</rt></ruby>のうちで、<ruby>最も<rt>もっとも</rt></ruby><ruby>神聖<rt>しんせー</rt></ruby>な<ruby>要素<rt>よーそ</rt></ruby>である。
VOICEACTRESS100_276.wav,業界の健全な成長のために、公正な競争が確保される必要がある。,<ruby>業界<rt>ぎょーかい</rt></ruby>の<ruby>健全<rt>けんぜん</rt></ruby>な<ruby>成長<rt>せーちょー</rt></ruby>のために、<ruby>公正<rt>こーせー</rt></ruby>な<ruby>競争<rt>きょーそー</rt></ruby>が<ruby>確保<rt>かくほ</rt></ruby>される<ruby>必要<rt>ひつよー</rt></ruby>がある。
VOICEACTRESS100_277.wav,全社会人のほとんど３分の１の人が、眼鏡をかけている。,<ruby>全<rt>ぜん</rt></ruby><ruby>社会<rt>しゃかい</rt></ruby><ruby>人<rt>にん</rt></ruby>のほとんど３<ruby>分<rt>ぶん</rt></ruby>の１の<ruby>人<rt>ひと</rt></ruby>が、<ruby>眼鏡<rt>めがね</rt></ruby>をかけている。
VOICEACTRESS100_278.wav,木村博士から、あなたがこの分野の第一人者だと伺いました。,<ruby>木村<rt>きむら</rt></ruby><ruby>博士<rt>はかせ</rt></ruby>から、あなたがこの<ruby>分野<rt>ぶんや</rt></ruby>の<ruby>第<rt>だい</rt></ruby><ruby>一<rt>いち</rt></ruby><ruby>人<rt>にん</rt></ruby><ruby>者<rt>しゃ</rt></ruby>だと<ruby>伺い<rt>うかがい</rt></ruby>ました。
VOICEACTRESS100_279.wav,門のところに、あなたに会いたがっている男性がいる。,<ruby>門<rt>もん</rt></ruby>のところに、あなたに<ruby>会い<rt>あい</rt></ruby>たがっている<ruby>男性<rt>だんせー</rt></ruby>がいる。
VOICEACTRESS100_280.wav,残金は、６月３０日までに御支払いします。,<ruby>残金<rt>ざんきん</rt></ruby>は、６<ruby>月<rt>がつ</rt></ruby>３０<ruby>日<rt>か</rt></ruby>までに<ruby>御<rt>お</rt></ruby><ruby>支払い<rt>しはらい</rt></ruby>します。
VOICEACTRESS100_281.wav,夜更かしをしたので、とても眠いんだ。,<ruby>夜更かし<rt>よふかし</rt></ruby>をしたので、とても<ruby>眠い<rt>ねむい</rt></ruby>んだ。
VOICEACTRESS100_282.wav,数人の若い技師が雇われ、彼らは、新しいコンピューターの開発に専念した。,<ruby>数<rt>すー</rt></ruby><ruby>人<rt>にん</rt></ruby>の<ruby>若い<rt>わかい</rt></ruby><ruby>技師<rt>ぎし</rt></ruby>が<ruby>雇わ<rt>やとわ</rt></ruby>れ、<ruby>彼<rt>かれ</rt></ruby>らは、<ruby>新しい<rt>あたらしー</rt></ruby>コンピューターの<ruby>開発<rt>かいはつ</rt></ruby>に<ruby>専念<rt>せんねん</rt></ruby>した。
VOICEACTRESS100_283.wav,鳥だったら、すぐそこに飛んでいくのに。,<ruby>鳥<rt>とり</rt></ruby>だったら、すぐそこに<ruby>飛ん<rt>とん</rt></ruby>でいくのに。
VOICEACTRESS100_284.wav,今週末まで、いくらかお金を貸してくれませんか。,<ruby>今週<rt>こんしゅー</rt></ruby><ruby>末<rt>まつ</rt></ruby>まで、いくらかお<ruby>金<rt>かね</rt></ruby>を<ruby>貸し<rt>かし</rt></ruby>てくれませんか。
VOICEACTRESS100_285.wav,鳥であったら、あなたのもとへ飛んでいっただろうに。,<ruby>鳥<rt>とり</rt></ruby>であったら、あなたのもとへ<ruby>飛ん<rt>とん</rt></ruby>でいっただろうに。
VOICEACTRESS100_286.wav,鳥は、その鳴き声で分かるように、話し方によって人間は評価される。,<ruby>鳥<rt>とり</rt></ruby>は、その<ruby>鳴き声<rt>なきごえ</rt></ruby>で<ruby>分かる<rt>わかる</rt></ruby>ように、<ruby>話し<rt>はなし</rt></ruby><ruby>方<rt>かた</rt></ruby>によって<ruby>人間<rt>にんげん</rt></ruby>は<ruby>評価<rt>ひょーか</rt></ruby>される。
VOICEACTRESS100_287.wav,鳥のように思いのままに空を飛びたいという欲望が、飛行機の発明につながった。,<ruby>鳥<rt>とり</rt></ruby>のように<ruby>思い<rt>おもい</rt></ruby>のままに<ruby>空<rt>そら</rt></ruby>を<ruby>飛び<rt>とび</rt></ruby>たいという<ruby>欲望<rt>よくぼー</rt></ruby>が、<ruby>飛行<rt>ひこー</rt></ruby><ruby>機<rt>き</rt></ruby>の<ruby>発明<rt>はつめー</rt></ruby>につながった。
VOICEACTRESS100_288.wav,友情を培うのに、スポーツは効果的だ。,<ruby>友情<rt>ゆーじょー</rt></ruby>を<ruby>培う<rt>つちかう</rt></ruby>のに、スポーツは<ruby>効果<rt>こーか</rt></ruby><ruby>的<rt>てき</rt></ruby>だ。
VOICEACTRESS100_289.wav,門から入りかけていた婦人と、その門番に止められた。,<ruby>門<rt>もん</rt></ruby>から<ruby>入りかけ<rt>はいりかけ</rt></ruby>ていた<ruby>婦人<rt>ふじん</rt></ruby>と、その<ruby>門番<rt>もんばん</rt></ruby>に<ruby>止め<rt>とめ</rt></ruby>られた。
VOICEACTRESS100_290.wav,囲い込みに関する要点は、エスニック・グループの構成を、明確に記述しなければならないということである。,<ruby>囲い込み<rt>かこいこみ</rt></ruby>に<ruby>関する<rt>かんする</rt></ruby><ruby>要点<rt>よーてん</rt></ruby>は、エスニック・グループの<ruby>構成<rt>こーせー</rt></ruby>を、<ruby>明確<rt>めーかく</rt></ruby>に<ruby>記述<rt>きじゅつ</rt></ruby>しなければならないということである。
VOICEACTRESS100_291.wav,鳥たちは、その猫を見るとビックリして飛び去った。,<ruby>鳥<rt>とり</rt></ruby>たちは、その<ruby>猫<rt>ねこ</rt></ruby>を<ruby>見る<rt>みる</rt></ruby>とビックリして<ruby>飛び去っ<rt>とびさっ</rt></ruby>た。
VOICEACTRESS100_292.wav,二階からトランクを降ろしてくれませんか。,<ruby>二<rt>に</rt></ruby><ruby>階<rt>かい</rt></ruby>からトランクを<ruby>降ろし<rt>おろし</rt></ruby>てくれませんか。
VOICEACTRESS100_293.wav,気取りのないその学者は、皆に愛されていた。,<ruby>気取り<rt>きどり</rt></ruby>のないその<ruby>学者<rt>がくしゃ</rt></ruby>は、<ruby>皆<rt>みな</rt></ruby>に<ruby>愛さ<rt>あいさ</rt></ruby>れていた。
VOICEACTRESS100_294.wav,大学に入っていることが、私の人生の目標ではない。,<ruby>大学<rt>だいがく</rt></ruby>に<ruby>入っ<rt>はいっ</rt></ruby>ていることが、<ruby>私<rt>わたくし</rt></ruby>の<ruby>人生<rt>じんせー</rt></ruby>の<ruby>目標<rt>もくひょー</rt></ruby>ではない。
VOICEACTRESS100_295.wav,クサクサすることばっかりだけど、気を取り直して頑張っていきましょう。,クサクサすることばっかりだけど、<ruby>気<rt>き</rt></ruby>を<ruby>取り直し<rt>とりなおし</rt></ruby>て<ruby>頑張っ<rt>がんばっ</rt></ruby>ていきましょう。
VOICEACTRESS100_296.wav,鳥が、自分の雛に餌をやったり、守ったりするのとは違って、魚は、卵を産みっぱなしにする。,<ruby>鳥<rt>とり</rt></ruby>が、<ruby>自分<rt>じぶん</rt></ruby>の<ruby>雛<rt>ひな</rt></ruby>に<ruby>餌<rt>えさ</rt></ruby>をやったり、<ruby>守っ<rt>まもっ</rt></ruby>たりするのとは<ruby>違っ<rt>ちがっ</rt></ruby>て、<ruby>魚<rt>さかな</rt></ruby>は、<ruby>卵<rt>たまご</rt></ruby>を<ruby>産み<rt>うみ</rt></ruby>っぱなしにする。
VOICEACTRESS100_297.wav,ご一行様は、何名でいらっしゃいますか。,ご<ruby>一行<rt>いっこー</rt></ruby><ruby>様<rt>さま</rt></ruby>は、<ruby>何<rt>なん</rt></ruby><ruby>名<rt>めー</rt></ruby>でいらっしゃいますか。
VOICEACTRESS100_298.wav,闇の中で、かろうじて２人の人影が見分けられた。,<ruby>闇<rt>やみ</rt></ruby>の<ruby>中<rt>なか</rt></ruby>で、かろうじて<ruby>２人<rt>ふたり</rt></ruby>の<ruby>人影<rt>ひとかげ</rt></ruby>が<ruby>見分け<rt>みわけ</rt></ruby>られた。
VOICEACTRESS100_299.wav,山間部では、雪が５０センチ以上降った。,<ruby>山間<rt>さんかん</rt></ruby><ruby>部<rt>ぶ</rt></ruby>では、<ruby>雪<rt>ゆき</rt></ruby>が５０センチ<ruby>以上<rt>いじょー</rt></ruby><ruby>降っ<rt>ふっ</rt></ruby>た。
VOICEACTRESS100_300.wav,ご両親に、どうぞよろしくお伝えください。,ご<ruby>両親<rt>りょーしん</rt></ruby>に、どうぞよろしくお<ruby>伝え<rt>つたえ</rt></ruby>ください。
VOICEACTRESS100_301.wav,ご主人の健康診断を、徹底的に行うことを勧めます。,ご<ruby>主人<rt>しゅじん</rt></ruby>の<ruby>健康<rt>けんこー</rt></ruby><ruby>診断<rt>しんだん</rt></ruby>を、<ruby>徹底<rt>てってー</rt></ruby><ruby>的<rt>てき</rt></ruby>に<ruby>行う<rt>おこなう</rt></ruby>ことを<ruby>勧め<rt>すすめ</rt></ruby>ます。
VOICEACTRESS100_302.wav,癌の効果的な治療法は、まだ発見されていない。,<ruby>癌<rt>がん</rt></ruby>の<ruby>効果<rt>こーか</rt></ruby><ruby>的<rt>てき</rt></ruby>な<ruby>治療<rt>ちりょー</rt></ruby><ruby>法<rt>ほー</rt></ruby>は、まだ<ruby>発見<rt>はっけん</rt></ruby>されていない。
VOICEACTRESS100_303.wav,癌は発見が間に合えば、治すことができる。,<ruby>癌<rt>がん</rt></ruby>は<ruby>発見<rt>はっけん</rt></ruby>が<ruby>間に合え<rt>まにあえ</rt></ruby>ば、<ruby>治す<rt>なおす</rt></ruby>ことができる。
VOICEACTRESS100_304.wav,一面の黄色は、どう繁茂したのか見当もつかない、ヒマワリの群れだ。,<ruby>一面<rt>いちめん</rt></ruby>の<ruby>黄色<rt>きいろ</rt></ruby>は、どう<ruby>繁茂<rt>はんも</rt></ruby>したのか<ruby>見当<rt>けんとー</rt></ruby>もつかない、ヒマワリの<ruby>群れ<rt>むれ</rt></ruby>だ。
VOICEACTRESS100_305.wav,集団生活を営む動物は全て、情報を交換したり、秩序ある集団を維持するため、何らかの伝達方法を持っている。,<ruby>集団<rt>しゅーだん</rt></ruby><ruby>生活<rt>せーかつ</rt></ruby>を<ruby>営む<rt>いとなむ</rt></ruby><ruby>動物<rt>どーぶつ</rt></ruby>は<ruby>全て<rt>すべて</rt></ruby>、<ruby>情報<rt>じょーほー</rt></ruby>を<ruby>交換<rt>こーかん</rt></ruby>したり、<ruby>秩序<rt>ちつじょ</rt></ruby>ある<ruby>集団<rt>しゅーだん</rt></ruby>を<ruby>維持<rt>いじ</rt></ruby>するため、<ruby>何<rt>なん</rt></ruby>らかの<ruby>伝達<rt>でんたつ</rt></ruby><ruby>方法<rt>ほーほー</rt></ruby>を<ruby>持っ<rt>もっ</rt></ruby>ている。
VOICEACTRESS100_306.wav,本論文では、ダイアド・スタイル、という概念、および、美術に与えた影響を検討したい。,<ruby>本<rt>ほん</rt></ruby><ruby>論文<rt>ろんぶん</rt></ruby>では、ダイアド・スタイル、という<ruby>概念<rt>がいねん</rt></ruby>、および、<ruby>美術<rt>びじゅつ</rt></ruby>に<ruby>与え<rt>あたえ</rt></ruby>た<ruby>影響<rt>えーきょー</rt></ruby>を<ruby>検討<rt>けんとー</rt></ruby>したい。
VOICEACTRESS100_307.wav,紫のじゅうたんは、この赤いカーテンと調和しないだろう。,<ruby>紫<rt>むらさき</rt></ruby>のじゅうたんは、この<ruby>赤い<rt>あかい</rt></ruby>カーテンと<ruby>調和<rt>ちょーわ</rt></ruby>しないだろう。
VOICEACTRESS100_308.wav,五階へは、エレベーターで行きなさい。,<ruby>五<rt>ご</rt></ruby><ruby>階<rt>かい</rt></ruby>へは、エレベーターで<ruby>行き<rt>いき</rt></ruby>なさい。
VOICEACTRESS100_309.wav,農園主は、彼らを忙しくさせておくのが好きだったのです。,<ruby>農園<rt>のーえん</rt></ruby><ruby>主<rt>しゅ</rt></ruby>は、<ruby>彼<rt>かれ</rt></ruby>らを<ruby>忙しく<rt>いそがしく</rt></ruby>させておくのが<ruby>好き<rt>すき</rt></ruby>だったのです。
VOICEACTRESS100_310.wav,御自由にデザートをおとりください。,<ruby>御<rt>ご</rt></ruby><ruby>自由<rt>じゆー</rt></ruby>にデザートをおとりください。
